country,country_code,year,tourism_receipts,tourism_arrivals,tourism_exports,tourism_departures,tourism_expenditures,gdp,inflation,unemployment
Low & middle income,LMY,2017,,731331434.167185,,713073639.649456,,27987406037838.3,3.66699702675916,
Lesotho,LSO,2017,,1137000.0,,,13.5212683726828,2306741672.29006,4.447699373763,
Late-demographic dividend,LTE,2017,,508820312.733723,,371666562.672275,,20647673102305.8,2.17727572689263,4.88019043688845
Lithuania,LTU,2017,,5590000.0,,4294000.0,,47756764508.446,3.72288862303707,7.073
Luxembourg,LUX,2017,5472000000.0,1046000.0,4.26916915222136,2346000.0,2.53659570102402,65712180342.9836,1.73079959118887,5.523
Latvia,LVA,2017,,7726000.0,,2055000.0,,29391059767.4259,2.93036312374665,8.715
"Macao SAR, China",MAC,2017,36595000000.0,32611000.0,90.1882370599245,1391000.0,9.82234057411963,50383871120.8733,1.22812404052816,1.987
St. Martin (French part),MAF,2017,,,,,,,,
Morocco,MAR,2017,9086000000.0,11540000.0,23.3956903946414,1849000.0,5.72815313778767,118540573367.844,0.754663249323619,
Monaco,MCO,2017,,355000.0,,,,6430254652.58934,,
Moldova,MDA,2017,442000000.0,145000.0,14.1693461263508,229000.0,7.07112246625865,9514404016.20949,6.57022997455605,1.586
Madagascar,MDG,2017,849000000.0,285000.0,20.4722815455752,,7.10295415407371,13176313593.5509,8.60905075422949,
Maldives,MDV,2017,2771000000.0,1390000.0,83.4871816066708,,10.5457709075746,4816426256.52914,2.81747338234509,
Middle East & North Africa,MEA,2017,118782686001.923,127054293.453213,10.3938120461582,,10.5264156393387,3375978495033.31,1.7779598569332,10.8147252623655
Mexico,MEX,2017,22467000000.0,99349000.0,5.01662926638973,94274000.0,2.90041233521791,1190721475906.0,6.04145724018986,3.419
Marshall Islands,MHL,2017,18100000.3814697,6000.0,18.6931848374474,,15.3572684951523,213700000.0,,
Middle income,MIC,2017,,711194514.825387,,664720016.672628,,27582983999112.0,3.39697584895255,
North Macedonia,MKD,2017,331000000.0,631000.0,5.30329498676757,,2.97581964700313,11307067069.6658,1.35161889677442,22.857
Mali,MLI,2017,206399993.896484,193000.0,6.04683854150775,,3.91914518870607,15365713048.1993,1.75985742927156,7.414
Malta,MLT,2017,,2944000.0,,633000.0,,14161366723.6779,1.36435448150708,4.008
Myanmar,MMR,2017,1988000000.0,3443000.0,14.5868947258196,,0.736781682658492,66053040483.0016,4.5725365531752,1.356
Middle East & North Africa (excluding high income),MNA,2017,43470158784.1131,48550026.9757678,15.1890867269088,,7.54302465600771,1499230386761.12,4.81510028934517,12.6621155950262
Montenegro,MNE,2017,1110000000.0,1877000.0,54.8056583832202,,2.89243172552071,4856599480.79882,2.3802359905313,16.082
Mongolia,MNG,2017,462000000.0,543000.0,6.79346852207479,,9.47410191948952,11480847740.736,4.30143105302342,6.359
Northern Mariana Islands,MNP,2017,,660000.0,,,,1560000000.0,,
Mozambique,MOZ,2017,164000000.0,1514000.0,3.03010932563729,,2.94418745280321,13264640645.7768,15.1132073899384,
Mauritania,MRT,2017,24000000.0,,1.27011985263723,,2.15272505927326,6800135898.28827,2.25427651934813,10.336
Mauritius,MUS,2017,2005000000.0,1371000.0,37.1875308050558,283000.0,10.2936479716104,13713506130.6081,3.66699702675916,6.752
Malawi,MWI,2017,35000000.0,837000.0,3.15044480211277,,4.21356115549423,8943543793.5839,11.5433939188771,3.77
Malaysia,MYS,2017,20311000000.0,25948000.0,9.07949418557651,,6.02091248805984,319109094160.343,3.87120115774237,3.41
North America,NAC,2017,298204194729.914,206060750.0,9.77810915706132,203037153.631281,5.44562816539353,21268509960244.1,1.86349706609469,4.58131211179329
Namibia,NAM,2017,449000000.0,1581000.0,10.0147395148651,,1.4911658230161,12895153370.9132,6.14579981111164,
New Caledonia,NCL,2017,,121000.0,,135000.0,,9174048681.98577,,11.676
Niger,NER,2017,91000000.0,164000.0,6.35238523782937,,4.08475171845022,11185104251.6943,2.79637318871275,7.769
Nigeria,NGA,2017,2615000000.0,,5.14277981724982,,16.0874482560529,375745731053.427,16.5022662139641,8.389
Nicaragua,NIC,2017,,1958000.0,,982000.0,4.81555754921104,13785924216.2724,3.85067166284727,3.3
Netherlands,NLD,2017,21844699218.75,17924000.0,3.02143962511216,20763000.0,3.52736130317057,848233537845.884,1.38145871407206,4.837
Norway,NOR,2017,6565000000.0,6252000.0,4.54882378353528,8170000.0,13.4104791010887,401745275035.261,1.87510059552554,4.164
Nepal,NPL,2017,712000000.0,940000.0,29.2949020019005,1197000.0,7.49339114502705,28971588940.364,3.62709610696607,10.66
Nauru,NRU,2017,3900000.0,,9.77854200755806,,9.82845833623804,108862278.516511,,
New Zealand,NZL,2017,10594000000.0,3723000.0,18.9828383579008,2853000.0,8.32528535122736,206566916732.292,1.85078767452536,4.736
OECD members,OED,2017,907571275803.942,1299260750.0,6.54128398048361,897596488.452157,5.42643568322532,50712039895145.1,1.82264336059063,5.92150927886622
Oman,OMN,2017,2629000000.0,3178000.0,7.13441641494533,6368000.0,8.33800359535174,80856697009.1027,1.58909413567799,
Other small states,OSS,2017,,49979552.7638719,19.0505731275948,,9.45366603318531,180001729452.633,1.76041559180596,
Pakistan,PAK,2017,865000000.0,,2.93305447275548,,5.14123982734923,339205534861.1,4.08537368032608,
Panama,PAN,2017,6827000000.0,2517000.0,25.1443277109657,869000.0,4.198888268561,64327688800.0,0.875585918759878,5.461
Peru,PER,2017,4439000000.0,4992000.0,8.60798529377611,2875000.0,6.09181903892852,211007984080.911,2.99490045809443,3.691
Philippines,PHL,2017,8349000000.0,6621000.0,9.63576940245425,,10.5291162494124,328480736798.792,2.85318772590947,2.552
Palau,PLW,2017,123000000.0,123000.0,93.5226089006151,,10.5031122737934,285600000.0,1.4179881966692,
Papua New Guinea,PNG,2017,15260000.2288818,182000.0,0.155701643642839,,3.18586920472437,22742699138.356,5.42204568023834,
Poland,POL,2017,13925000000.0,83804000.0,5.08228372464789,46700000.0,3.63535323129646,528356676667.211,2.0759355367385,4.867
Pre-demographic dividend,PRE,2017,18096161335.8605,,6.41195085094628,,9.00247577416894,1216069300642.79,4.97595150553892,
Puerto Rico,PRI,2017,3868000000.0,4927000.0,,792000.0,,103445500000.0,,10.8
"Korea, Dem. People's Rep.",PRK,2017,,,,,,,,
Portugal,PRT,2017,21586000000.0,15432000.0,22.6599762949349,2195000.0,5.99384656122454,220862990767.229,1.36861411643472,8.869
Paraguay,PRY,2017,399000000.0,4744000.0,2.61412211122524,1548000.0,4.13124673798176,38997129473.5558,3.60247741348943,6.138
West Bank and Gaza,PSE,2017,225000000.0,503000.0,8.87224431058506,,9.56087075159846,16128000000.0,0.212570934228881,25.677
Pacific island small states,PSS,2017,2029445731.80946,1885809.47177424,48.0286646456007,,6.7936984474864,10283468243.8642,1.58394248575813,
Post-demographic dividend,PST,2017,934170637887.963,1223167398.08182,6.76896555995843,874808571.412498,5.66060294073493,47755722593425.5,1.73079959118887,5.85313267368984
French Polynesia,PYF,2017,,254000.0,,55000.0,,5833352692.7995,,
Qatar,QAT,2017,15757000000.0,2256000.0,18.4931773627734,,19.7515515878099,161099122225.275,0.394878914083005,0.14
Romania,ROU,2017,3553000000.0,10926000.0,3.98408211415776,19953000.0,5.24430009863523,210147385855.419,1.3390212110439,4.927
Russian Federation,RUS,2017,14938000000.0,24390000.0,3.63912924879851,39629000.0,10.8737084644597,1574199360089.0,3.68332944412233,5.238
Rwanda,RWA,2017,496500000.0,1570000.0,26.078005947543,,13.6455747808998,9252834336.49492,8.27953672260832,11.875
South Asia,SAS,2017,37826000000.0,23793410.4549282,6.46857319257194,33358092.5852189,4.11522578453761,3433921311742.89,4.52022867508868,
Saudi Arabia,SAU,2017,15020000000.0,18607000.0,6.26113901615019,28748000.0,9.46632512169085,714994666666.667,-0.838194579675018,5.89
Sudan,SDN,2017,1029000000.0,813000.0,17.4985095090386,,0.295445026090438,41283617976.1905,32.3516260968437,
Senegal,SEN,2017,470000000.0,1376000.0,10.2323418144114,,3.93363745423424,20996562943.5979,1.3181531484778,4.078
Singapore,SGP,2017,19891000000.0,17425000.0,3.37216364152209,9889000.0,4.9336242529459,343257164581.712,0.576260310166349,4.2
Solomon Islands,SLB,2017,79000000.0,25700.0007629395,13.3022004768921,,10.7054266626949,1469789119.08756,0.488686760261083,
Sierra Leone,SLE,2017,39000000.0,59000.0,4.62162199353139,110000.0,3.88884459358277,5818480351.63706,18.2215094003386,
El Salvador,SLV,2017,1227000000.0,2247000.0,16.9833748808091,1871000.0,4.11073220726204,24979190000.0,1.0123540331558,4.385
San Marino,SMR,2017,,1937000.0,,,,1528620346.31168,1.04597683468917,7.89
Somalia,SOM,2017,,,,,,7621501720.00021,,
Serbia,SRB,2017,1706000000.0,1497000.0,7.80465757602015,,6.12400241581045,45972834713.8077,3.13106248590115,13.477
Sub-Saharan Africa (excluding high income),SSA,2017,32478410641.1158,52496629.8574719,8.83430583459266,,6.69890772332554,1659172753388.87,5.20971705914209,
South Sudan,SSD,2017,26000000.0,,1.09477279674869,,15.2880466259333,,187.851630279442,
Sub-Saharan Africa,SSF,2017,33098286015.6402,52899581.2058794,8.95584726635626,,6.69016675496626,1660848124029.88,5.19698185340168,
Small states,SST,2017,50207227370.4229,75794208.0555262,24.1305530471764,,9.27618238630288,225723317837.563,1.63405189110426,
Sao Tome and Principe,STP,2017,65900000.0,28899.9996185303,71.5107883514984,,,322002845.229335,5.6902961992902,8.808
Suriname,SUR,2017,61000000.0,279000.0,2.84598750521522,,5.56222492769826,3591679430.99988,21.9969430173304,
Slovak Republic,SVK,2017,3024000000.0,15406000.0,3.35135026891795,3870000.0,2.92092499840308,95978130734.9766,1.31194588223228,8.142
Slovenia,SVN,2017,3055100097.65625,3991000.0,7.54870683612567,5410000.0,4.54782939505995,48153200134.6613,1.42910743319306,6.565
Sweden,SWE,2017,,7054000.0,,22121000.0,,536083940228.684,1.79449904665589,6.718
Eswatini,SWZ,2017,13199999.8092651,1343000.0,0.689302002880607,1751000.0,3.79916937812635,4437538381.32249,6.22137528933118,
Sint Maarten (Dutch part),SXM,2017,646000000.0,1640000.0,67.1460061517141,,9.73667686485011,1353212122.90503,2.19201010962985,
Seychelles,SYC,2017,585000000.0,382000.0,31.3750968329153,74000.0,5.08481033088034,1675370641.01416,2.85679575568437,3.715
Syrian Arab Republic,SYR,2017,,1291000.0,,,,16369843352.3453,18.0752696281771,
Turks and Caicos Islands,TCA,2017,,1243000.0,,,,1028941663.2,,
Chad,TCD,2017,,87000.0,,52000.0,,10000394381.0177,-1.53709962980849,
East Asia & Pacific (IDA & IBRD countries),TEA,2017,,263898378.255022,,189774542.047939,,14869982084029.0,2.88291164981212,3.53304133351441
Europe & Central Asia (IDA & IBRD countries),TEC,2017,101716945309.785,294608725.405586,7.68632202157594,204344687.053711,6.53705674349087,3922723280455.31,3.13106248590115,7.08916372433293
Togo,TGO,2017,245000000.0,514000.0,15.4224279993875,216000.0,2.72650452871454,6387422517.69225,-0.981889868943119,3.744
Thailand,THA,2017,57057000000.0,35592000.0,18.7285709345966,8963000.0,5.1159287831254,456356813536.764,0.665631893135106,0.83
Tajikistan,TJK,2017,171600006.103516,431000.0,15.2538126666078,31000.0,0.546327796699509,7536402852.85802,,
Turkmenistan,TKM,2017,,,,,,37926285714.2857,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2017,81435539842.3973,175407000.0,7.10745587391183,156386723.314085,6.2170776367899,5634727349358.65,2.8227580554717,8.02826517049105
Timor-Leste,TLS,2017,73000000.0,73900.0015258789,66.426437722433,,12.2019478175775,1584878400.0,0.52297668038404,
Middle East & North Africa (IDA & IBRD countries),TMN,2017,43252384809.6557,48055307.589623,15.25640491868,,7.48958766158536,1483102386761.12,5.30884839565844,12.4878052477056
Tonga,TON,2017,48500000.0,86599.9984741211,47.5467142172224,,12.441084657818,459976850.268529,7.51706283551115,
South Asia (IDA & IBRD),TSA,2017,,23053667.1488805,6.46857319257194,32864565.9790369,4.11522578453761,3433921311742.89,4.52022867508868,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2017,33098286015.6402,52899581.2058794,8.95584726635626,,6.69016675496626,1660848124029.88,5.19698185340168,
Trinidad and Tobago,TTO,2017,717000000.0,465000.0,6.74846376335924,,1.54026476309914,24040211327.4898,1.88038440183532,
Tunisia,TUN,2017,1782000000.0,7052000.0,10.1340626601291,,3.8320816398898,42163530590.9462,5.30884839565844,15.33
Turkiye,TUR,2017,31993000000.0,37970000.0,14.0117987640641,8887000.0,2.29750427966483,858988492853.742,11.1443110840765,10.919
Tuvalu,TUV,2017,,2500.0,,,17.3052168919571,45276595.3533146,,26.553
Tanzania,TZA,2017,2265000000.0,1327000.0,27.1500256193601,,9.39275383262027,53274884532.7886,5.31871605228931,
Uganda,UGA,2017,954000000.0,1402000.0,18.7223834452403,,5.04743164961511,30744473841.424,5.20971705914209,3.428
Ukraine,UKR,2017,2019000000.0,14579000.0,3.74277028029067,27067000.0,12.0214395099541,112090505081.739,14.4383227488749,9.5
Upper middle income,UMC,2017,,534415314.856608,,433512501.249671,,21841603589645.9,3.3475783475784,5.67756326488272
Uruguay,URY,2017,2924000000.0,4219000.0,17.3582904162077,1789000.0,9.14189462651207,65006039994.56,6.2180938256186,7.89
United States,USA,2017,233758000000.0,174291750.0,9.76238234904741,148045000.0,5.43677775594797,19612102000000.0,2.13011000365961,4.355
Uzbekistan,UZB,2017,835000000.0,2690000.0,6.72724217650887,5182000.0,12.7928438687305,69703222282.7278,13.8757425441634,5.83
St. Vincent and the Grenadines,VCT,2017,215399993.896484,303000.0,73.4738300585299,,8.85096132575135,844040740.740741,2.15333648840511,
"Venezuela, RB",VEN,2017,,429000.0,,1079000.0,,,,5.045
British Virgin Islands,VGB,2017,,335000.0,,,,,,
Virgin Islands (U.S.),VIR,2017,1202000000.0,1954000.0,,,,3794000000.0,,
Viet Nam,VNM,2017,8890000000.0,12922000.0,3.89589331650518,,2.27670041061918,281353605986.903,3.52025688811617,1.874
Vanuatu,VUT,2017,289000000.0,332700.012207031,76.7513641783335,26299.9992370605,3.69483097663251,880061833.690341,3.08452624403546,
World,WLD,2017,1681211087096.03,2248870723.88107,7.13343920297154,1934268135.44766,5.85178506172408,81712043350515.4,2.25427651934813,5.61356151201114
Samoa,WSM,2017,167000000.0,158000.0,59.9873552744121,55000.0,0.950797352654094,884844384.463214,1.74989677484705,9.4
Kosovo,XKX,2017,,,,,,7180764703.35718,1.48823430592319,30.344
"Yemen, Rep.",YEM,2017,,,,,,26842228828.5629,,
South Africa,ZAF,2017,9706000000.0,14975000.0,9.31728230460876,,6.07876402897448,381448814653.456,5.18424664766128,27.035
Zambia,ZMB,2017,,1009000.0,,,4.69665317967767,25873601260.8353,6.57731154205644,4.529
Zimbabwe,ZWE,2017,158000000.0,2423000.0,3.40501344002112,2768000.0,5.41687196612586,51074660513.3715,0.893962316050027,
Aruba,ABW,2018,2035000000.0,1897000.0,79.5928693683858,,17.359781081118,3276184357.5419,3.62604141352961,
Africa Eastern and Southern,AFE,2018,28672643620.2925,41189145.2687099,10.6174063990237,,4.76433276720782,1012306000425.25,4.72080474200535,
Afghanistan,AFG,2018,50000000.0,,3.1066088353063,,2.82937174604224,18053222687.4126,0.626149149168983,
Africa Western and Central,AFW,2018,7230774394.40082,,4.6536132686714,,11.2540701456462,770494988148.76,1.78404994832039,
Angola,AGO,2018,557000000.0,218000.0,1.3457717330498,,2.94352197094216,79450688259.3664,19.6289379701521,
Albania,ALB,2018,2306000000.0,5927000.0,48.195167982947,5415000.0,25.5314674703335,15379509891.7196,2.02805963071136,12.304
Andorra,AND,2018,,8328000.0,,,,3218419896.9641,,
Arab World,ARB,2018,119512548743.69,131892640.892491,9.50254421334034,,9.86729995247181,2867348492603.59,2.45814158007532,
United Arab Emirates,ARE,2018,34609500000.0,23092000.0,,18967000.0,,427049432149.345,3.06863379251997,2.236
Argentina,ARG,2018,5999000000.0,6942000.0,7.7764503654143,18411000.0,15.0699719483025,524819892360.176,,9.221
Armenia,ARM,2018,1358000000.0,1652000.0,27.5622585097933,1623000.0,19.9857190359168,12457940694.7395,2.52023382001638,10.589
American Samoa,ASM,2018,,20200.0007629395,,,,639000000.0,,
Antigua and Barbuda,ATG,2018,854000000.0,1064000.0,82.4367497389249,,9.79781328811019,1661529629.62963,1.20715793367008,
Australia,AUS,2018,47327000000.0,9246000.0,14.4656698918506,11403000.0,13.6246946631098,1427809041019.44,1.91140094445691,5.3
Austria,AUT,2018,25413000000.0,30816000.0,10.0859157962054,11043000.0,5.91314424857211,452582294972.775,1.9983798142954,4.933
Azerbaijan,AZE,2018,2830000000.0,2850000.0,11.1018339663989,4908000.0,13.7901136634374,47112470051.7701,2.26854690373999,4.9
Burundi,BDI,2018,,,,,,2667182199.51333,-2.81469807668465,
Belgium,BEL,2018,10319000000.0,9119000.0,2.28597339362071,13098000.0,4.58860659311641,542638913427.921,2.05316499865186,5.941
Benin,BEN,2018,175000000.0,322000.0,4.54826692932521,,1.62787407312044,14262408079.7014,0.919170717886054,
Burkina Faso,BFA,2018,179000000.0,144000.0,3.96777779610206,,3.69658718995878,15890066221.2882,1.95594302672523,4.695
Bangladesh,BGD,2018,357000000.0,267000.0,0.809009437610101,,1.84035397743223,321362752441.78,5.54362139486476,
Bulgaria,BGR,2018,5061000000.0,12368000.0,11.6359780486734,6699000.0,5.37764364913927,66289266348.6504,2.81454473824829,5.211
Bahrain,BHR,2018,3834000000.0,12045000.0,12.7974717255828,2868000.0,9.32393341396024,39567978723.4043,2.08766938046978,
"Bahamas, The",BHS,2018,3756000000.0,6622000.0,79.0423234348995,,10.1440426851153,12615800000.0,2.26586346678736,10.0
Bosnia and Herzegovina,BIH,2018,1147000000.0,1053000.0,13.3489974548187,,3.27104080293232,20484053868.9246,1.41710814018034,18.4
Belarus,BLR,2018,1221000000.0,11502000.0,2.88872380393586,9326000.0,2.8302776816881,60031173807.7196,4.87230220550684,4.763
Belize,BLZ,2018,,1697000.0,,,4.32865446033624,2293250000.0,0.269982622646335,
Bermuda,BMU,2018,583000000.0,766000.0,36.7693778947101,,15.2017768765209,7225977000.0,,
Bolivia,BOL,2018,948000000.0,1142000.0,9.11625589534539,1060000.0,8.14273304652224,40287647930.4761,2.27205987230155,3.519
Brazil,BRA,2018,6324000000.0,6621000.0,2.31171871170052,10628000.0,8.27766376051682,1916933898038.36,3.66485028376729,12.33
Barbados,BRB,2018,,1356000.0,,,,5629916200.0,3.67381410406801,8.322
Brunei Darussalam,BRN,2018,190000000.0,4521000.0,2.69850388505865,,10.2962198251364,13566908401.1864,1.02505179290212,8.7
Bhutan,BTN,2018,121000000.0,274000.0,15.4018063887953,,6.32768836063165,2583335721.20625,2.7239638618372,3.35
Botswana,BWA,2018,584200012.207031,1830000.0,7.75589586882507,,3.78002169818619,17031943186.1353,3.23801558947715,
Central African Republic,CAF,2018,,109000.0,,,,2220979146.11241,1.61215686991555,
Canada,CAN,2018,,31274000.0,,38069000.0,,1725329192783.02,2.26822567248103,5.837
Central Europe and the Baltics,CEB,2018,64718122568.4512,301502122.473578,6.3905782251409,128530000.0,3.80617126093846,1657633874968.79,2.53445424186598,4.30700300384298
Switzerland,CHE,2018,21294000000.0,11715000.0,4.38886027719289,24572000.0,5.17652603326159,725568717468.001,0.936335464113563,4.713
Channel Islands,CHI,2018,,,,,,10026153344.8196,,
Chile,CHL,2018,3911000000.0,6603000.0,4.65241781550272,4605000.0,3.59093985531259,295857562991.709,2.43488981353057,7.623
China,CHN,2018,,158606000.0,,149720000.0,,13894907857880.6,2.07479039965576,4.93
Cote d'Ivoire,CIV,2018,551000000.0,1965000.0,4.21111668899684,,4.7409257889564,58522477786.6889,0.359409031380677,
Cameroon,CMR,2018,633000000.0,997000.0,8.66995237929682,,10.863748398997,39955552189.795,1.0688581131292,
"Congo, Dem. Rep.",COD,2018,60500000.0,,0.376205306165348,,0.646996731516002,47568210009.8172,,
"Congo, Rep.",COG,2018,,158000.0,,,,14773900288.5135,1.15277896375523,
Colombia,COL,2018,6655000000.0,4397000.0,12.3873830529324,4368000.0,8.60451441043297,334198218098.276,3.24056932930569,9.36
Comoros,COM,2018,73699996.9482422,35900.0015258789,49.3342875094234,,13.4964642778282,1188797449.38584,,
Cabo Verde,CPV,2018,520000000.0,710000.0,53.9615198017069,,8.42098102111758,2205099509.15987,1.25699566690509,12.17
Costa Rica,CRI,2018,4073000000.0,3313000.0,18.9608711422689,1079000.0,5.82626062356799,62420164991.5374,2.22111461526581,9.01
Caribbean small states,CSS,2018,,19669834.9167994,64.0213406434196,,8.23350376984359,36727457619.9835,1.24500040905268,
Cuba,CUB,2018,2783000000.0,4712000.0,,552000.0,,100050036096.123,,1.7
Curacao,CUW,2018,604000000.0,1210000.0,31.2192065827734,,16.4653597260555,3046364804.46927,2.58368756641814,13.43
Cayman Islands,CYM,2018,911000000.0,2384000.0,23.0107427628697,,11.2797132131815,5530178440.71376,,
Cyprus,CYP,2018,3449000000.0,4024000.0,18.015195727117,1446000.0,8.35491022199959,25754001367.5448,1.43549119531759,8.504
Czechia,CZE,2018,8283000000.0,36268000.0,4.30866603509116,7390000.0,3.43587917678243,251992360762.236,2.14949494949493,2.246
Germany,DEU,2018,59446000000.0,38881000.0,3.43057659222288,108542000.0,6.9466567477384,4052008447223.53,1.73216879766942,3.384
Djibouti,DJI,2018,57000000.0,,1.24915956905024,,,2913466732.12507,0.14797084987711,
Dominica,DMA,2018,111000000.0,199000.0,75.0777803673294,,6.53187236231179,554770370.37037,0.98919111918989,
Denmark,DNK,2018,9097000000.0,30801000.0,4.49513143884502,7475000.0,5.69267197024336,355293374912.393,0.813609467455631,5.131
Dominican Republic,DOM,2018,7561000000.0,7551000.0,37.7075260451732,514000.0,4.17178117639253,85555390139.118,3.56443426013508,5.861
Algeria,DZA,2018,196500000.0,2657000.0,0.44269400560344,5610000.0,0.901999674934225,194554483655.528,4.26999020467084,
East Asia & Pacific (excluding high income),EAP,2018,,281129640.985927,,202247515.925715,,16648930593614.8,3.1983464156241,4.29999364770044
Early-demographic dividend,EAR,2018,244161558291.944,350576700.187856,8.43657707105224,309760109.930838,5.15628282822049,11610507701898.7,3.95721831216162,7.02818090637003
East Asia & Pacific,EAS,2018,,480202482.119432,,402010474.201487,,26494505143186.8,2.3126034330156,4.19233698607104
Europe & Central Asia (excluding high income),ECA,2018,89044934207.6748,169084765.500036,11.5392981409605,165722068.044527,5.72498836955207,1468176944855.79,2.56572880132719,9.08499328576623
Europe & Central Asia,ECS,2018,584532109736.119,1157868194.79519,5.78371197731757,729507921.231368,5.68470116869369,23306311175509.3,2.02805963071136,6.97688297445699
Ecuador,ECU,2018,2279000000.0,2535000.0,8.97020800789137,1402000.0,5.79172287903565,107478962000.0,-0.224103246005552,3.53
"Egypt, Arab Rep.",EGY,2018,12704000000.0,11346000.0,24.6108510877487,,3.79545671908511,262588632526.73,14.4014657807422,9.855
Euro area,EMU,2018,356076161403.959,638607601.5625,5.70233860718129,338485601.5625,5.44768539432722,13867949267318.1,1.6892396580413,8.16123141639641
Eritrea,ERI,2018,,,,,,,,
Spain,ESP,2018,,124456000.0,,22287000.0,,1431642809327.06,1.6749813686379,15.255
Estonia,EST,2018,2326000000.0,6033000.0,10.2265168981389,2069000.0,7.48137356346664,31222632740.7247,3.43632688420446,5.412
Ethiopia,ETH,2018,3548000000.0,849000.0,46.5352282793683,,3.07443235111137,84269196625.8784,13.8330356586661,
European Union,EUU,2018,431696488610.397,938485601.5625,5.63576627197735,461906449.256894,5.25009550425247,16091487781135.5,1.7386086198818,7.25392479665818
Fragile and conflict affected situations,FCS,2018,,,7.31680553220836,,11.0157257349593,1734689832167.02,2.96760366004456,
Finland,FIN,2018,5762000000.0,3224000.0,5.37693301025121,10480000.0,6.59925997533484,273869255596.078,1.08382098409305,7.361
Fiji,FJI,2018,1370000000.0,1058000.0,51.4968287134821,174000.0,5.17293303590566,5581425324.91185,4.08147637644526,
France,FRA,2018,72518000000.0,211998000.0,8.02725985500953,48069000.0,6.3457880935388,2781576320884.39,1.85081508315502,9.018
Faroe Islands,FRO,2018,,,,,,3188600927.46688,,
"Micronesia, Fed. Sts.",FSM,2018,,19200.0007629395,,,,392000000.0,1.49840023593737,
Gabon,GAB,2018,,,,,,16867326401.9626,4.74906652083221,
United Kingdom,GBR,2018,,40283000.0,,90571000.0,,2871340347581.79,2.29283990345938,4.145
Georgia,GEO,2018,3518000000.0,7203000.0,39.5431186389124,3698000.0,8.91481277731131,17902544880.6471,2.6152447139767,12.667
Ghana,GHA,2018,996000000.0,,4.42376536974521,,5.72337659827687,67298914624.3723,7.80876516610703,
Gibraltar,GIB,2018,,,,,,,,
Guinea,GIN,2018,4699999.80926514,,0.115222055200318,,9.84064259865217,11857030366.7891,9.82761701259191,
"Gambia, The",GMB,2018,174000000.0,552000.0,47.9982512534346,,1.50349613176459,1670671327.81651,6.52096823946573,4.127
Guinea-Bissau,GNB,2018,20000000.0,55000.0,5.25724044935164,,16.248037170293,1554133593.91699,0.381324702791081,3.127
Equatorial Guinea,GNQ,2018,,,,,,13097012133.6159,1.06007410662171,
Greece,GRC,2018,21594000000.0,33072000.0,26.3766965912667,7961000.0,4.55695193033917,213298873494.394,0.62562141345364,19.179
Grenada,GRD,2018,548000000.0,529000.0,88.2058975261609,,6.49401788674038,1166514814.81481,0.804102313277033,14.066
Greenland,GRL,2018,,,,,,3055782146.15957,,
Guatemala,GTM,2018,1235099975.58594,2406000.0,9.25094836368247,1538000.0,5.21962029231186,73328365862.4329,3.75186186704508,2.283
Guam,GUM,2018,,1549000.0,,,,6051000000.0,,
Guyana,GUY,2018,,287000.0,,,,4787636997.85343,1.28284288443528,13.627
High income,HIC,2018,1147990968330.66,1491870217.10045,6.52037298712732,1016965040.25269,5.80025280870612,56793957781697.4,1.88110801380597,5.11677476151402
"Hong Kong SAR, China",HKG,2018,42313000000.0,65148000.0,6.21080205269722,92214000.0,3.88507395387148,361731070995.726,2.40613432046534,2.805
Honduras,HND,2018,601000000.0,2323000.0,8.36304800277512,703000.0,4.62441726502438,24067750760.499,4.34734937777528,5.648
Heavily indebted poor countries (HIPC),HPC,2018,19734803845.2177,29458450.954646,11.1693642767052,,4.74808558401374,776506227119.833,3.06735996058356,
Croatia,HRV,2018,11348000000.0,57668000.0,37.0168427315026,2980000.0,5.56367646553492,61668130122.5878,1.50012501041756,8.432
Haiti,HTI,2018,620000000.0,1333000.0,34.8377700548808,,11.0565798248745,16403864617.8458,12.4814111170435,
Hungary,HUN,2018,9618000000.0,57667000.0,7.15091285498882,22805000.0,2.53388667300048,160565642983.587,2.85024792594646,3.709
IBRD only,IBD,2018,,823988846.49919,,606878384.495997,,30653934094282.1,3.21605383144579,6.33979200669405
IDA & IBRD total,IBT,2018,,939010262.98174,,799318916.105226,5.82217113016444,33059072280457.1,3.13285318810383,6.18499998022976
IDA total,IDA,2018,42040713817.6538,93089667.6452262,10.7879138289624,,6.62945398734141,2405084337108.54,2.96760366004456,
IDA blend,IDB,2018,10652993522.6195,,6.88502228312483,,10.5668504231352,1066719614873.96,2.32414485367921,
Indonesia,IDN,2018,17915000000.0,15810000.0,8.45318976671233,9468000.0,6.0239143754343,1042271532953.49,3.1983464156241,4.387
IDA only,IDX,2018,32347248555.226,58328493.7275152,13.1402617828789,,4.59831059605219,1338364722234.58,3.01748181031406,
Isle of Man,IMN,2018,,,,,,7491649455.92717,,
India,IND,2018,29143000000.0,17423000.0,5.42657307048889,26296000.0,4.0111352655606,2702929641648.74,3.9388264669163,7.652
Not classified,INX,2018,,,,,,,,
Ireland,IRL,2018,15276000000.0,10926000.0,3.06833887331852,8643000.0,1.98304311885289,395461216460.418,0.471130713712916,5.741
